state,n_years_total,waste_metric,environmental_metric,n_years_used,pearson_corr,spearman_corr,abs_pearson_corr,abs_spearman_corr
NT,15,ewaste_proxy_tonnes,tvoc_land_kg,15,-0.13709906697356505,-0.24743582965269673,0.13709906697356505,0.24743582965269673
NT,15,ewaste_proxy_tonnes,zinc_land_kg,15,0.13523575406345104,0.1464285714285714,0.13523575406345104,0.1464285714285714
NT,15,ewaste_proxy_tonnes,nickel_land_kg,15,-0.1120594974950491,0.10714285714285714,0.1120594974950491,0.10714285714285714
NT,15,ewaste_proxy_tonnes,chromium_land_kg,15,-0.10000341980907963,0.049999999999999996,0.10000341980907963,0.049999999999999996
NT,15,ewaste_proxy_tonnes,total_water_emission_kg,15,0.098827426944002,0.06428571428571428,0.098827426944002,0.06428571428571428
NT,15,ewaste_proxy_tonnes,copper_land_kg,15,-0.098556497281584,-0.3857142857142856,0.098556497281584,0.3857142857142856
NT,15,ewaste_proxy_tonnes,mercury_water_kg,15,0.05373521193160784,-0.1357142857142857,0.05373521193160784,0.1357142857142857
NT,15,ewaste_proxy_tonnes,zinc_water_kg,15,-0.03796265235917372,0.22499999999999998,0.03796265235917372,0.22499999999999998
NT,15,ewaste_proxy_tonnes,lead_land_kg,15,-0.011884538307083569,-0.0035714285714285704,0.011884538307083569,0.0035714285714285704
NT,15,ewaste_proxy_tonnes,chromium_water_kg,15,-0.0047134872799464425,0.23928571428571427,0.0047134872799464425,0.23928571428571427
NT,15,ewaste_proxy_tonnes,pm10_land_kg,15,,,,
NT,15,ewaste_proxy_tonnes,pm10_water_kg,15,,,,
NT,15,ewaste_proxy_tonnes,pm25_land_kg,15,,,,
NT,15,ewaste_proxy_tonnes,pm25_water_kg,15,,,,
NT,15,hazardous_disposal_tonnes,pm10_air_kg,15,0.8246439026517345,0.8178571428571428,0.8246439026517345,0.8178571428571428
NT,15,hazardous_disposal_tonnes,tvoc_air_kg,15,0.7861667639084684,0.5428571428571428,0.7861667639084684,0.5428571428571428
NT,15,hazardous_disposal_tonnes,mercury_land_kg,15,0.769101911066444,0.6714285714285713,0.769101911066444,0.6714285714285713
NT,15,hazardous_disposal_tonnes,zinc_air_kg,15,-0.4283253706794157,-0.8035714285714284,0.4283253706794157,0.8035714285714284
NT,15,hazardous_disposal_tonnes,cadmium_air_kg,15,-0.42212312195832447,-0.8642857142857141,0.42212312195832447,0.8642857142857141
NT,15,hazardous_disposal_tonnes,mercury_air_kg,15,-0.40610455316395155,-0.7499999999999999,0.40610455316395155,0.7499999999999999
NT,15,hazardous_disposal_tonnes,copper_air_kg,15,-0.37370711207889246,-0.6749999999999999,0.37370711207889246,0.6749999999999999
NT,15,hazardous_disposal_tonnes,nickel_air_kg,15,-0.37296290340594046,-0.575,0.37296290340594046,0.575
NT,15,hazardous_disposal_tonnes,chromium_air_kg,15,0.36304823331251646,0.5428571428571428,0.36304823331251646,0.5428571428571428
NT,15,hazardous_disposal_tonnes,cadmium_water_kg,15,-0.34013564619462533,-0.6607142857142856,0.34013564619462533,0.6607142857142856
NT,15,hazardous_disposal_tonnes,total_water_emission_kg,15,0.3369554484164786,0.47857142857142854,0.3369554484164786,0.47857142857142854
NT,15,hazardous_disposal_tonnes,copper_water_kg,15,-0.28280739553977674,-0.6749999999999999,0.28280739553977674,0.6749999999999999
NT,15,hazardous_disposal_tonnes,total_air_emission_kg,15,0.276768300670979,-0.04642857142857142,0.276768300670979,0.04642857142857142
NT,15,hazardous_disposal_tonnes,total_land_emission_kg,15,0.26600783159441854,-0.2321428571428571,0.26600783159441854,0.2321428571428571
NT,15,hazardous_disposal_tonnes,lead_water_kg,15,-0.19322753640362034,0.2285714285714285,0.19322753640362034,0.2285714285714285
NT,15,hazardous_disposal_tonnes,copper_land_kg,15,-0.17063009698144674,-0.3107142857142856,0.17063009698144674,0.3107142857142856
NT,15,hazardous_disposal_tonnes,pm25_air_kg,15,-0.16964331126206278,-0.33571428571428563,0.16964331126206278,0.33571428571428563
NT,15,hazardous_disposal_tonnes,tvoc_water_kg,15,-0.13838403600245155,-0.43301270189221924,0.13838403600245155,0.43301270189221924
NT,15,hazardous_disposal_tonnes,tvoc_land_kg,15,-0.1383840360024515,-0.43301270189221924,0.1383840360024515,0.43301270189221924
NT,15,hazardous_disposal_tonnes,zinc_water_kg,15,-0.11677759980085348,0.4428571428571427,0.11677759980085348,0.4428571428571427
NT,15,hazardous_disposal_tonnes,nickel_land_kg,15,-0.11506798005661789,-0.2642857142857143,0.11506798005661789,0.2642857142857143
NT,15,hazardous_disposal_tonnes,chromium_land_kg,15,-0.11200400826996433,-0.2607142857142857,0.11200400826996433,0.2607142857142857
NT,15,hazardous_disposal_tonnes,nickel_water_kg,15,-0.10692544956683837,0.2321428571428571,0.10692544956683837,0.2321428571428571
NT,15,hazardous_disposal_tonnes,zinc_land_kg,15,-0.10531184107141336,0.024999999999999998,0.10531184107141336,0.024999999999999998
NT,15,hazardous_disposal_tonnes,lead_air_kg,15,-0.10097174505918208,0.07857142857142857,0.10097174505918208,0.07857142857142857
NT,15,hazardous_disposal_tonnes,cadmium_land_kg,15,0.0879118236646537,0.25357142857142856,0.0879118236646537,0.25357142857142856
NT,15,hazardous_disposal_tonnes,lead_land_kg,15,-0.07873667187621868,0.1714285714285714,0.07873667187621868,0.1714285714285714
NT,15,hazardous_disposal_tonnes,chromium_water_kg,15,0.0641859850462707,0.17857142857142855,0.0641859850462707,0.17857142857142855
NT,15,hazardous_disposal_tonnes,mercury_water_kg,15,0.04756982047193161,-0.1464285714285714,0.04756982047193161,0.1464285714285714
NT,15,hazardous_disposal_tonnes,pm10_land_kg,15,,,,
NT,15,hazardous_disposal_tonnes,pm10_water_kg,15,,,,
NT,15,hazardous_disposal_tonnes,pm25_land_kg,15,,,,
NT,15,hazardous_disposal_tonnes,pm25_water_kg,15,,,,
NT,15,hazardous_recycling_tonnes,tvoc_air_kg,15,0.6286603598163558,0.1357142857142857,0.6286603598163558,0.1357142857142857
NT,15,hazardous_recycling_tonnes,cadmium_land_kg,15,0.5877439142617852,0.18928571428571428,0.5877439142617852,0.18928571428571428
NT,15,hazardous_recycling_tonnes,pm10_air_kg,15,0.44164735618104317,0.3321428571428571,0.44164735618104317,0.3321428571428571
NT,15,hazardous_recycling_tonnes,mercury_land_kg,15,0.4202524040084198,0.3428571428571428,0.4202524040084198,0.3428571428571428
NT,15,hazardous_recycling_tonnes,zinc_land_kg,15,0.3175403965175539,0.2714285714285714,0.3175403965175539,0.2714285714285714
NT,15,hazardous_recycling_tonnes,total_land_emission_kg,15,0.2856537271471164,0.38214285714285706,0.2856537271471164,0.38214285714285706
NT,15,hazardous_recycling_tonnes,total_air_emission_kg,15,0.28502362374552404,0.6428571428571428,0.28502362374552404,0.6428571428571428
NT,15,hazardous_recycling_tonnes,zinc_air_kg,15,-0.2772748277831266,-0.014285714285714282,0.2772748277831266,0.014285714285714282
NT,15,hazardous_recycling_tonnes,cadmium_air_kg,15,-0.27081151918610596,-0.04642857142857142,0.27081151918610596,0.04642857142857142
NT,15,hazardous_recycling_tonnes,copper_air_kg,15,-0.24679234780276008,0.11428571428571425,0.24679234780276008,0.11428571428571425
NT,15,hazardous_recycling_tonnes,chromium_air_kg,15,0.2225820088307232,0.43214285714285705,0.2225820088307232,0.43214285714285705
NT,15,hazardous_recycling_tonnes,mercury_air_kg,15,-0.21519039655284466,0.10357142857142855,0.21519039655284466,0.10357142857142855
NT,15,hazardous_recycling_tonnes,nickel_water_kg,15,-0.21355084195507423,0.09285714285714285,0.21355084195507423,0.09285714285714285
NT,15,hazardous_recycling_tonnes,cadmium_water_kg,15,-0.19367948502843646,-0.18928571428571428,0.19367948502843646,0.18928571428571428
NT,15,hazardous_recycling_tonnes,lead_water_kg,15,-0.1762426056006937,-0.06785714285714285,0.1762426056006937,0.06785714285714285
NT,15,hazardous_recycling_tonnes,nickel_air_kg,15,-0.17557855958370136,0.38214285714285706,0.17557855958370136,0.38214285714285706
NT,15,hazardous_recycling_tonnes,total_water_emission_kg,15,-0.149814717460937,-0.03214285714285714,0.149814717460937,0.03214285714285714
NT,15,hazardous_recycling_tonnes,lead_air_kg,15,-0.14045240750956464,-0.15,0.14045240750956464,0.15
NT,15,hazardous_recycling_tonnes,copper_water_kg,15,-0.11716651544246386,0.0,0.11716651544246386,0.0
NT,15,hazardous_recycling_tonnes,tvoc_land_kg,15,-0.09167169491489643,-0.18557687223952252,0.09167169491489643,0.18557687223952252
NT,15,hazardous_recycling_tonnes,tvoc_water_kg,15,-0.09167169491489642,-0.18557687223952252,0.09167169491489642,0.18557687223952252
NT,15,hazardous_recycling_tonnes,chromium_water_kg,15,-0.07600501992819729,0.28928571428571426,0.07600501992819729,0.28928571428571426
NT,15,hazardous_recycling_tonnes,nickel_land_kg,15,-0.07420619408600428,0.2178571428571428,0.07420619408600428,0.2178571428571428
NT,15,hazardous_recycling_tonnes,pm25_air_kg,15,-0.06752613578430261,0.3928571428571428,0.06752613578430261,0.3928571428571428
NT,15,hazardous_recycling_tonnes,chromium_land_kg,15,-0.060066613583854254,0.16785714285714282,0.060066613583854254,0.16785714285714282
NT,15,hazardous_recycling_tonnes,zinc_water_kg,15,0.057543045361112044,0.125,0.057543045361112044,0.125
NT,15,hazardous_recycling_tonnes,lead_land_kg,15,0.05556318918562262,0.08214285714285713,0.05556318918562262,0.08214285714285713
NT,15,hazardous_recycling_tonnes,mercury_water_kg,15,0.02939088917275424,-0.039285714285714285,0.02939088917275424,0.039285714285714285
NT,15,hazardous_recycling_tonnes,copper_land_kg,15,0.0019863132674639637,-0.2714285714285714,0.0019863132674639637,0.2714285714285714
NT,15,hazardous_recycling_tonnes,pm10_land_kg,15,,,,
NT,15,hazardous_recycling_tonnes,pm10_water_kg,15,,,,
NT,15,hazardous_recycling_tonnes,pm25_land_kg,15,,,,
NT,15,hazardous_recycling_tonnes,pm25_water_kg,15,,,,
QLD,15,ewaste_proxy_tonnes,mercury_air_kg,15,0.4204992096280979,0.4464285714285714,0.4204992096280979,0.4464285714285714
QLD,15,ewaste_proxy_tonnes,zinc_water_kg,15,-0.3530709717374742,-0.6249999999999999,0.3530709717374742,0.6249999999999999
QLD,15,ewaste_proxy_tonnes,total_air_emission_kg,15,0.34057140025777355,0.4928571428571427,0.34057140025777355,0.4928571428571427
QLD,15,ewaste_proxy_tonnes,copper_water_kg,15,-0.32776396240819106,-0.5071428571428571,0.32776396240819106,0.5071428571428571
QLD,15,ewaste_proxy_tonnes,mercury_water_kg,15,0.32321582696591966,0.27499999999999997,0.32321582696591966,0.27499999999999997
QLD,15,ewaste_proxy_tonnes,tvoc_air_kg,15,-0.3128066110199464,-0.2642857142857143,0.3128066110199464,0.2642857142857143
QLD,15,ewaste_proxy_tonnes,cadmium_air_kg,15,-0.29202585741555953,-0.37499999999999994,0.29202585741555953,0.37499999999999994
QLD,15,ewaste_proxy_tonnes,pm10_air_kg,15,0.22194996244020204,0.42142857142857143,0.22194996244020204,0.42142857142857143
QLD,15,ewaste_proxy_tonnes,copper_air_kg,15,0.21377035515312248,0.11428571428571425,0.21377035515312248,0.11428571428571425
QLD,15,ewaste_proxy_tonnes,nickel_water_kg,15,0.1931244798202318,-0.20357142857142854,0.1931244798202318,0.20357142857142854
QLD,15,ewaste_proxy_tonnes,chromium_water_kg,15,0.17963055125350297,-0.12857142857142856,0.17963055125350297,0.12857142857142856
QLD,15,ewaste_proxy_tonnes,lead_water_kg,15,-0.17600872797635442,-0.1357142857142857,0.17600872797635442,0.1357142857142857
QLD,15,ewaste_proxy_tonnes,tvoc_water_kg,15,-0.16228781550008844,-0.12371791482634836,0.16228781550008844,0.12371791482634836
QLD,15,ewaste_proxy_tonnes,tvoc_land_kg,15,-0.16228781550008836,-0.12371791482634836,0.16228781550008836,0.12371791482634836
QLD,15,ewaste_proxy_tonnes,total_land_emission_kg,15,0.15985822767118282,0.13214285714285715,0.15985822767118282,0.13214285714285715
QLD,15,ewaste_proxy_tonnes,zinc_land_kg,15,-0.14961589965476813,-0.10714285714285714,0.14961589965476813,0.10714285714285714
QLD,15,ewaste_proxy_tonnes,mercury_land_kg,15,0.14601362654969044,0.2714285714285714,0.14601362654969044,0.2714285714285714
QLD,15,ewaste_proxy_tonnes,copper_land_kg,15,-0.1459352805181656,0.09285714285714285,0.1459352805181656,0.09285714285714285
QLD,15,ewaste_proxy_tonnes,pm25_air_kg,15,0.14226033081023812,0.2964285714285714,0.14226033081023812,0.2964285714285714
QLD,15,ewaste_proxy_tonnes,chromium_land_kg,15,0.07568624984463714,-0.06785714285714285,0.07568624984463714,0.06785714285714285
QLD,15,ewaste_proxy_tonnes,lead_air_kg,15,-0.052208651207821775,-0.3178571428571428,0.052208651207821775,0.3178571428571428
QLD,15,ewaste_proxy_tonnes,lead_land_kg,15,-0.045035460229291016,-0.024999999999999998,0.045035460229291016,0.024999999999999998
QLD,15,ewaste_proxy_tonnes,nickel_land_kg,15,-0.03434280236461492,-0.05357142857142857,0.03434280236461492,0.05357142857142857
QLD,15,ewaste_proxy_tonnes,cadmium_land_kg,15,0.030364410036231675,0.010714285714285713,0.030364410036231675,0.010714285714285713
QLD,15,ewaste_proxy_tonnes,chromium_air_kg,15,-0.029180392961214253,0.21071428571428572,0.029180392961214253,0.21071428571428572
QLD,15,ewaste_proxy_tonnes,nickel_air_kg,15,-0.016763159179728135,-0.14285714285714282,0.016763159179728135,0.14285714285714282
QLD,15,ewaste_proxy_tonnes,zinc_air_kg,15,-0.0064903669158939145,-0.19999999999999998,0.0064903669158939145,0.19999999999999998
QLD,15,ewaste_proxy_tonnes,total_water_emission_kg,15,-0.005183291754329495,-0.16785714285714282,0.005183291754329495,0.16785714285714282
QLD,15,ewaste_proxy_tonnes,cadmium_water_kg,15,0.0030171608632534636,0.049999999999999996,0.0030171608632534636,0.049999999999999996
QLD,15,ewaste_proxy_tonnes,pm10_land_kg,15,,,,
QLD,15,ewaste_proxy_tonnes,pm10_water_kg,15,,,,
QLD,15,ewaste_proxy_tonnes,pm25_land_kg,15,,,,
QLD,15,ewaste_proxy_tonnes,pm25_water_kg,15,,,,
QLD,15,hazardous_disposal_tonnes,copper_air_kg,15,0.39361817463496324,0.28928571428571426,0.39361817463496324,0.28928571428571426
QLD,15,hazardous_disposal_tonnes,chromium_water_kg,15,0.3621166213284232,0.1964285714285714,0.3621166213284232,0.1964285714285714
QLD,15,hazardous_disposal_tonnes,mercury_water_kg,15,0.30750920275619853,0.04285714285714285,0.30750920275619853,0.04285714285714285
QLD,15,hazardous_disposal_tonnes,mercury_air_kg,15,0.28614291066497943,0.3714285714285714,0.28614291066497943,0.3714285714285714
QLD,15,hazardous_disposal_tonnes,chromium_air_kg,15,-0.2557180048551415,-0.039285714285714285,0.2557180048551415,0.039285714285714285
QLD,15,hazardous_disposal_tonnes,cadmium_land_kg,15,0.25309557376441294,0.2678571428571428,0.25309557376441294,0.2678571428571428
QLD,15,hazardous_disposal_tonnes,zinc_air_kg,15,0.2518230798858293,-0.0035714285714285704,0.2518230798858293,0.0035714285714285704
QLD,15,hazardous_disposal_tonnes,lead_air_kg,15,0.20887218365799476,-0.06428571428571428,0.20887218365799476,0.06428571428571428
QLD,15,hazardous_disposal_tonnes,total_land_emission_kg,15,0.20085373624156544,0.21428571428571427,0.20085373624156544,0.21428571428571427
QLD,15,hazardous_disposal_tonnes,mercury_land_kg,15,0.1821584150284229,0.4357142857142856,0.1821584150284229,0.4357142857142856
QLD,15,hazardous_disposal_tonnes,zinc_water_kg,15,-0.17570831707396523,-0.4535714285714285,0.17570831707396523,0.4535714285714285
QLD,15,hazardous_disposal_tonnes,cadmium_water_kg,15,0.17353011303757587,0.25,0.17353011303757587,0.25
QLD,15,hazardous_disposal_tonnes,nickel_land_kg,15,-0.15296196631521455,-0.15357142857142855,0.15296196631521455,0.15357142857142855
QLD,15,hazardous_disposal_tonnes,copper_water_kg,15,-0.14966052083805012,-0.38214285714285706,0.14966052083805012,0.38214285714285706
QLD,15,hazardous_disposal_tonnes,lead_land_kg,15,0.12903639604796108,0.16428571428571426,0.12903639604796108,0.16428571428571426
QLD,15,hazardous_disposal_tonnes,nickel_air_kg,15,-0.1283723700305278,-0.1964285714285714,0.1283723700305278,0.1964285714285714
QLD,15,hazardous_disposal_tonnes,zinc_land_kg,15,-0.11974395911351501,-0.15,0.11974395911351501,0.15
QLD,15,hazardous_disposal_tonnes,pm10_air_kg,15,-0.11788793202301376,0.0035714285714285704,0.11788793202301376,0.0035714285714285704
QLD,15,hazardous_disposal_tonnes,tvoc_air_kg,15,-0.11102899404603807,0.010714285714285713,0.11102899404603807,0.010714285714285713
QLD,15,hazardous_disposal_tonnes,pm25_air_kg,15,-0.10427610969656918,0.0035714285714285704,0.10427610969656918,0.0035714285714285704
QLD,15,hazardous_disposal_tonnes,nickel_water_kg,15,0.1034356975147441,-0.2607142857142857,0.1034356975147441,0.2607142857142857
QLD,15,hazardous_disposal_tonnes,total_water_emission_kg,15,0.09390605411427641,-0.07857142857142857,0.09390605411427641,0.07857142857142857
QLD,15,hazardous_disposal_tonnes,cadmium_air_kg,15,-0.07186385368088521,-0.12142857142857141,0.07186385368088521,0.12142857142857141
QLD,15,hazardous_disposal_tonnes,chromium_land_kg,15,0.06879963670913271,0.23928571428571427,0.06879963670913271,0.23928571428571427
QLD,15,hazardous_disposal_tonnes,copper_land_kg,15,-0.04322057035275549,0.20357142857142854,0.04322057035275549,0.20357142857142854
QLD,15,hazardous_disposal_tonnes,total_air_emission_kg,15,0.04014607834734708,0.09285714285714285,0.04014607834734708,0.09285714285714285
QLD,15,hazardous_disposal_tonnes,tvoc_land_kg,15,-0.03745712971533338,0.12371791482634836,0.03745712971533338,0.12371791482634836
QLD,15,hazardous_disposal_tonnes,tvoc_water_kg,15,-0.037457129715333375,0.12371791482634836,0.037457129715333375,0.12371791482634836
QLD,15,hazardous_disposal_tonnes,lead_water_kg,15,0.03403018227316918,0.1464285714285714,0.03403018227316918,0.1464285714285714
QLD,15,hazardous_disposal_tonnes,pm10_land_kg,15,,,,
QLD,15,hazardous_disposal_tonnes,pm10_water_kg,15,,,,
QLD,15,hazardous_disposal_tonnes,pm25_land_kg,15,,,,
QLD,15,hazardous_disposal_tonnes,pm25_water_kg,15,,,,
QLD,15,hazardous_recycling_tonnes,pm10_air_kg,15,0.8011470732321374,0.7964285714285713,0.8011470732321374,0.7964285714285713
QLD,15,hazardous_recycling_tonnes,total_air_emission_kg,15,0.7129976944100518,0.7892857142857141,0.7129976944100518,0.7892857142857141
QLD,15,hazardous_recycling_tonnes,lead_air_kg,15,-0.5913756166937507,-0.4642857142857142,0.5913756166937507,0.4642857142857142
QLD,15,hazardous_recycling_tonnes,zinc_air_kg,15,-0.5826612971821863,-0.38928571428571423,0.5826612971821863,0.38928571428571423
QLD,15,hazardous_recycling_tonnes,pm25_air_kg,15,0.5695002734375113,0.6678571428571428,0.5695002734375113,0.6678571428571428
QLD,15,hazardous_recycling_tonnes,cadmium_air_kg,15,-0.5358259863941464,-0.4928571428571427,0.5358259863941464,0.4928571428571427
QLD,15,hazardous_recycling_tonnes,chromium_air_kg,15,0.5179664033697028,0.5142857142857142,0.5179664033697028,0.5142857142857142
QLD,15,hazardous_recycling_tonnes,lead_water_kg,15,-0.4935494408536914,-0.457142857142857,0.4935494408536914,0.457142857142857
QLD,15,hazardous_recycling_tonnes,cadmium_land_kg,15,-0.4909970038925259,-0.5214285714285714,0.4909970038925259,0.5214285714285714
QLD,15,hazardous_recycling_tonnes,tvoc_air_kg,15,-0.4836571338513683,-0.38928571428571423,0.4836571338513683,0.38928571428571423
QLD,15,hazardous_recycling_tonnes,zinc_water_kg,15,-0.4454208535577932,-0.475,0.4454208535577932,0.475
QLD,15,hazardous_recycling_tonnes,copper_water_kg,15,-0.4427507919189979,-0.25357142857142856,0.4427507919189979,0.25357142857142856
QLD,15,hazardous_recycling_tonnes,lead_land_kg,15,-0.39179318885932535,-0.3321428571428571,0.39179318885932535,0.3321428571428571
QLD,15,hazardous_recycling_tonnes,chromium_water_kg,15,-0.38876013285788247,-0.42857142857142855,0.38876013285788247,0.42857142857142855
QLD,15,hazardous_recycling_tonnes,copper_air_kg,15,-0.37246390337030455,-0.1464285714285714,0.37246390337030455,0.1464285714285714
QLD,15,hazardous_recycling_tonnes,cadmium_water_kg,15,-0.3683178985239407,-0.3142857142857143,0.3683178985239407,0.3142857142857143
QLD,15,hazardous_recycling_tonnes,mercury_air_kg,15,0.3590403674171183,0.3142857142857143,0.3590403674171183,0.3142857142857143
QLD,15,hazardous_recycling_tonnes,tvoc_water_kg,15,-0.2942968270577148,-0.37115374447904503,0.2942968270577148,0.37115374447904503
QLD,15,hazardous_recycling_tonnes,tvoc_land_kg,15,-0.2942968270577147,-0.37115374447904503,0.2942968270577147,0.37115374447904503
QLD,15,hazardous_recycling_tonnes,nickel_air_kg,15,0.2731769582594855,0.05714285714285713,0.2731769582594855,0.05714285714285713
QLD,15,hazardous_recycling_tonnes,nickel_land_kg,15,0.25277936853676075,0.3571428571428571,0.25277936853676075,0.3571428571428571
QLD,15,hazardous_recycling_tonnes,copper_land_kg,15,-0.2448420144060355,-0.11071428571428568,0.2448420144060355,0.11071428571428568
QLD,15,hazardous_recycling_tonnes,nickel_water_kg,15,0.22032373727778,-0.0035714285714285704,0.22032373727778,0.0035714285714285704
QLD,15,hazardous_recycling_tonnes,total_water_emission_kg,15,-0.21690389686009479,-0.24285714285714283,0.21690389686009479,0.24285714285714283
QLD,15,hazardous_recycling_tonnes,zinc_land_kg,15,-0.0867409067820751,-0.08928571428571427,0.0867409067820751,0.08928571428571427
QLD,15,hazardous_recycling_tonnes,mercury_water_kg,15,0.08005372539531606,0.13928571428571426,0.08005372539531606,0.13928571428571426
QLD,15,hazardous_recycling_tonnes,mercury_land_kg,15,-0.07132243996758343,-0.19999999999999998,0.07132243996758343,0.19999999999999998
QLD,15,hazardous_recycling_tonnes,total_land_emission_kg,15,-0.05587067299236337,-0.07857142857142857,0.05587067299236337,0.07857142857142857
QLD,15,hazardous_recycling_tonnes,chromium_land_kg,15,0.013595836245294202,-0.6142857142857142,0.013595836245294202,0.6142857142857142
QLD,15,hazardous_recycling_tonnes,pm10_land_kg,15,,,,
QLD,15,hazardous_recycling_tonnes,pm10_water_kg,15,,,,
QLD,15,hazardous_recycling_tonnes,pm25_land_kg,15,,,,
QLD,15,hazardous_recycling_tonnes,pm25_water_kg,15,,,,
SA,15,ewaste_proxy_tonnes,chromium_land_kg,15,0.625422374311353,0.7071428571428571,0.625422374311353,0.7071428571428571
SA,15,ewaste_proxy_tonnes,total_air_emission_kg,15,0.6046719468835569,0.4678571428571427,0.6046719468835569,0.4678571428571427
SA,15,ewaste_proxy_tonnes,mercury_water_kg,15,-0.522812986146443,-0.5464285714285714,0.522812986146443,0.5464285714285714
SA,15,ewaste_proxy_tonnes,total_land_emission_kg,15,0.48919534413026955,0.4928571428571427,0.48919534413026955,0.4928571428571427
SA,15,ewaste_proxy_tonnes,lead_air_kg,15,0.4830401298106135,0.5428571428571428,0.4830401298106135,0.5428571428571428
SA,15,ewaste_proxy_tonnes,nickel_water_kg,15,-0.46772462899342115,-0.5107142857142856,0.46772462899342115,0.5107142857142856
SA,15,ewaste_proxy_tonnes,nickel_land_kg,15,0.45225709824789717,0.7964285714285713,0.45225709824789717,0.7964285714285713
SA,15,ewaste_proxy_tonnes,cadmium_air_kg,15,0.431914320728264,0.42142857142857143,0.431914320728264,0.42142857142857143
SA,15,ewaste_proxy_tonnes,copper_air_kg,15,0.401595171717989,0.4035714285714285,0.401595171717989,0.4035714285714285
SA,15,ewaste_proxy_tonnes,cadmium_water_kg,15,0.38330428444684744,0.4071428571428571,0.38330428444684744,0.4071428571428571
SA,15,ewaste_proxy_tonnes,zinc_air_kg,15,-0.38226661107620946,-0.4892857142857142,0.38226661107620946,0.4892857142857142
SA,15,ewaste_proxy_tonnes,tvoc_water_kg,15,-0.38081594347807735,-0.43301270189221924,0.38081594347807735,0.43301270189221924
SA,15,ewaste_proxy_tonnes,tvoc_land_kg,15,-0.3808159434780773,-0.43301270189221924,0.3808159434780773,0.43301270189221924
SA,15,ewaste_proxy_tonnes,lead_land_kg,15,-0.3700081846421091,0.08928571428571427,0.3700081846421091,0.08928571428571427
SA,15,ewaste_proxy_tonnes,copper_water_kg,15,0.3489365688118773,0.44999999999999996,0.3489365688118773,0.44999999999999996
SA,15,ewaste_proxy_tonnes,pm25_air_kg,15,0.3369000299047301,0.175,0.3369000299047301,0.175
SA,15,ewaste_proxy_tonnes,mercury_air_kg,15,0.3261232611646535,0.38928571428571423,0.3261232611646535,0.38928571428571423
SA,15,ewaste_proxy_tonnes,pm10_air_kg,15,0.31132011804280135,0.4892857142857142,0.31132011804280135,0.4892857142857142
SA,15,ewaste_proxy_tonnes,cadmium_land_kg,15,0.29804783785397393,0.575,0.29804783785397393,0.575
SA,15,ewaste_proxy_tonnes,mercury_land_kg,15,-0.2905767685915669,0.13928571428571426,0.2905767685915669,0.13928571428571426
SA,15,ewaste_proxy_tonnes,chromium_air_kg,15,-0.23285541767391144,-0.3,0.23285541767391144,0.3
SA,15,ewaste_proxy_tonnes,lead_water_kg,15,0.21969162446677018,0.30357142857142855,0.21969162446677018,0.30357142857142855
SA,15,ewaste_proxy_tonnes,zinc_water_kg,15,0.19238711999477012,0.4642857142857142,0.19238711999477012,0.4642857142857142
SA,15,ewaste_proxy_tonnes,copper_land_kg,15,0.1915330888638202,0.47857142857142854,0.1915330888638202,0.47857142857142854
SA,15,ewaste_proxy_tonnes,nickel_air_kg,15,-0.128681364983275,-0.2321428571428571,0.128681364983275,0.2321428571428571
SA,15,ewaste_proxy_tonnes,chromium_water_kg,15,0.05193249845136193,0.24285714285714283,0.05193249845136193,0.24285714285714283
SA,15,ewaste_proxy_tonnes,total_water_emission_kg,15,-0.05035536824575505,0.024999999999999998,0.05035536824575505,0.024999999999999998
SA,15,ewaste_proxy_tonnes,zinc_land_kg,15,-0.03727050917181884,0.049999999999999996,0.03727050917181884,0.049999999999999996
SA,15,ewaste_proxy_tonnes,tvoc_air_kg,15,-0.03533705686480723,0.049999999999999996,0.03533705686480723,0.049999999999999996
SA,15,ewaste_proxy_tonnes,pm10_land_kg,15,,,,
SA,15,ewaste_proxy_tonnes,pm10_water_kg,15,,,,
SA,15,ewaste_proxy_tonnes,pm25_land_kg,15,,,,
SA,15,ewaste_proxy_tonnes,pm25_water_kg,15,,,,
SA,15,hazardous_disposal_tonnes,total_air_emission_kg,15,0.7602115491187597,0.7428571428571428,0.7602115491187597,0.7428571428571428
SA,15,hazardous_disposal_tonnes,cadmium_air_kg,15,0.6144770415248813,0.5857142857142856,0.6144770415248813,0.5857142857142856
SA,15,hazardous_disposal_tonnes,total_land_emission_kg,15,0.527601167620503,0.4642857142857142,0.527601167620503,0.4642857142857142
SA,15,hazardous_disposal_tonnes,copper_air_kg,15,0.47130128976529656,0.43214285714285705,0.47130128976529656,0.43214285714285705
SA,15,hazardous_disposal_tonnes,nickel_land_kg,15,0.378792586649868,0.5607142857142856,0.378792586649868,0.5607142857142856
SA,15,hazardous_disposal_tonnes,pm25_air_kg,15,0.3752644988981601,0.4035714285714285,0.3752644988981601,0.4035714285714285
SA,15,hazardous_disposal_tonnes,lead_air_kg,15,0.3695982558027216,0.5607142857142856,0.3695982558027216,0.5607142857142856
SA,15,hazardous_disposal_tonnes,pm10_air_kg,15,0.31386007917385245,0.4678571428571427,0.31386007917385245,0.4678571428571427
SA,15,hazardous_disposal_tonnes,nickel_air_kg,15,0.2520701994047179,0.23571428571428568,0.2520701994047179,0.23571428571428568
